station_id,name,physical_configuration,lat,lon,altitude,address,capacity,rental_methods,groups,obcn,nearby_distance,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,is_charging_station,status,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,post_code,cross_street,Last Updated
7092,Pape Subway Green P,REGULAR,43.680223,-79.344062,0.0,Pape Subway Green P,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7091-7092'],647-641-3078,500.0,4,0,11,0,1,1,1,1604944685,False,IN_SERVICE,4,0,,,2020-11-09 13:00:40
7093,Danforth Ave / Gough Ave,REGULAR,43.678401,-79.346289,0.0,Danforth Ave / Gough Ave,17,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-1671,500.0,0,0,17,0,1,1,1,1604944794,False,IN_SERVICE,0,0,,,2020-11-09 13:00:40
7094,Chester Station (Green P),REGULAR,43.6784556,-79.351014,0.0,Chester Station,7,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7094-7450'],647-638-8374,500.0,3,0,4,0,1,1,1,1604944686,False,IN_SERVICE,3,0,12345,,2020-11-09 13:00:40
7095,Danforth Ave / Ellerbeck St,REGULAR,43.677076,-79.35667,0.0,Danforth Ave / Ellerbeck St,14,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-1678,500.0,6,0,8,0,1,1,1,1604944760,False,IN_SERVICE,6,0,,,2020-11-09 13:00:40
7096,Boston Ave / Queen St E,REGULAR,43.661508,-79.338931,0.0,Boston Ave / Queen St E,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7287-7096'],647-669-3908,500.0,10,0,8,0,1,1,1,1604944714,False,IN_SERVICE,10,0,,,2020-11-09 13:00:40
7097,Riverdale Park North (Broadview Ave),REGULAR,43.671172,-79.354704,0.0,Riverdale Park North (Broadview Ave),15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-643-9838,500.0,11,0,4,0,1,1,1,1604944645,False,IN_SERVICE,11,0,,,2020-11-09 13:00:40
7098,Riverdale Park South (Broadview Ave),REGULAR,43.667819,-79.35347,0.0,Riverdale Park South (Broadview Ave),15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-640-5291,500.0,1,0,14,0,1,1,1,1604944773,False,IN_SERVICE,1,0,,,2020-11-09 13:00:40
7099,Cherry St / Mill St,REGULAR,43.651248,-79.357848,0.0,Cherry St / Mill St,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-640-7714,500.0,5,1,9,0,1,1,1,1604944724,False,IN_SERVICE,5,0,,,2020-11-09 13:00:40
7100,Dundas St E / Regent Park Blvd,REGULAR,43.660207,-79.361275,0.0,Dundas St E / Regent Park Blvd,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-3847,500.0,3,0,16,0,1,1,1,1604944758,False,IN_SERVICE,3,0,,,2020-11-09 13:00:40
7101,Lower Sherbourne St / The Esplanade,REGULAR,43.648655,-79.367061,0.0,Lower Sherbourne St / The Esplanade,27,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-641-5818,500.0,19,1,7,0,1,1,1,1604944597,False,IN_SERVICE,19,0,,,2020-11-09 13:00:40
7102,Nelson St / Duncan St,REGULAR,43.648711,-79.389728,0.0,Nelson St / Duncan St,31,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7017-7102'],647-641-5951,500.0,20,1,10,0,1,1,1,1604944718,False,IN_SERVICE,20,0,,,2020-11-09 13:00:40
7103,Jimmie Simpson Park (Queen St E),REGULAR,43.6605603,-79.3437663,0.0,Jimmie Simpson Park (Queen St E),15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-2521,500.0,14,0,1,0,1,1,1,1604944646,False,IN_SERVICE,14,0,,,2020-11-09 13:00:40
7104,King St E / River St,REGULAR,43.657071,-79.356598,0.0,King St E / River St,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-641-5813,500.0,9,0,4,0,1,1,1,1604944765,False,IN_SERVICE,9,0,,,2020-11-09 13:00:40
7105,Queen St E / Sackville St,REGULAR,43.6561111,-79.36138888888888,0.0,Queen St E / Sackville St,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-290-7069,500.0,2,0,13,0,1,1,1,1604944802,False,IN_SERVICE,2,0,,,2020-11-09 13:00:40
7106,Mill St / Tannery Rd,REGULAR,43.652219,-79.354455,0.0,Mill St / Tannery Rd,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-641-5839,500.0,14,0,1,0,1,1,1,1604944716,False,IN_SERVICE,14,0,,,2020-11-09 13:00:40
7107,Cherry St / Distillery Ln,REGULAR,43.650279,-79.356832,0.0,Cherry St / Distillery Ln,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-2608,500.0,11,0,4,0,1,1,1,1604944625,False,IN_SERVICE,11,0,,,2020-11-09 13:00:40
7108,Front St E / Cherry St,REGULAR,43.652686,-79.358395,0.0,Front St E / Cherry St,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7493-7108'],647-669-4512,500.0,10,0,5,0,1,1,1,1604944757,False,IN_SERVICE,10,0,,,2020-11-09 13:00:40
7109,Seaton St / Dundas St E - SMART,SMARTMAPFRAME,43.658777,-79.369596,0.0,Seaton St / Dundas St E,32,"['KEY', 'TRANSITCARD', 'PHONE']",[],647-669-3971,500.0,0,0,32,0,1,1,1,1604944586,False,IN_SERVICE,0,0,,,2020-11-09 13:00:40
7110,Queen St E / Berkeley St,REGULAR,43.6552778,-79.36583333333333,0.0,Queen St E / Berkeley St,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-290-4392,500.0,4,0,10,0,1,1,1,1604944830,False,IN_SERVICE,4,0,,,2020-11-09 13:00:40
7111,King St W / Douro St,REGULAR,43.640885,-79.416379,0.0,King St W / Douro St,11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7111-7412'],647-641-5214,500.0,2,0,8,0,1,1,1,1604944753,False,IN_SERVICE,2,0,,,2020-11-09 13:00:40
7112,Liberty St / Fraser Ave Green P,REGULAR,43.637981,-79.424146,0.0,Liberty St / Fraser Ave Green P,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-3920,500.0,17,0,2,0,1,1,1,1604944639,False,IN_SERVICE,17,0,,,2020-11-09 13:00:40
7113,Parliament St / Aberdeen Ave,REGULAR,43.665278,-79.368333,0.0,Parliament St / Aberdeen Ave,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-640-5613,500.0,3,0,12,0,1,1,1,1604944736,False,IN_SERVICE,3,0,,,2020-11-09 13:00:40
7114,Carlton St / Parliament St,REGULAR,43.664524,-79.36793,0.0,Carlton St / Parliament St,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-262-2870,500.0,7,0,8,0,1,1,1,1604944618,False,IN_SERVICE,7,0,,,2020-11-09 13:00:40
7115,Howard St / Sherbourne St,REGULAR,43.6712581,-79.376367,0.0,Howard St / Sherbourne St,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-641-1259,500.0,7,0,8,0,1,1,1,1604944801,False,IN_SERVICE,7,0,,,2020-11-09 13:00:40
7116,Parliament St / Bloor St E,REGULAR,43.671827,-79.371849,0.0,Parliament St / Bloor St E,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-640-7289,500.0,4,0,11,0,1,1,1,1604944603,False,IN_SERVICE,4,0,,,2020-11-09 13:00:40
7117,Castle Frank Station,REGULAR,43.674083,-79.368579,0.0,Castle Frank Station,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-267-2042,500.0,3,1,11,0,1,1,1,1604944811,False,IN_SERVICE,3,0,,,2020-11-09 13:00:40
7118,King St W / Bay St (East Side),REGULAR,43.648575,-79.380042,0.0,King St W / Bay St (East Side),19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7417-7118'],647-271-6326,500.0,18,0,1,0,1,1,1,1604944701,False,IN_SERVICE,18,0,,,2020-11-09 13:00:40
7119,Sumach St / Carlton St. (Riverdale Farm),REGULAR,43.665867,-79.362506,0.0,Sumach St / Carlton St (Riverdale Farm),15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7312-7119'],647-282-9705,500.0,3,0,12,0,1,1,1,1604944788,False,IN_SERVICE,3,0,,,2020-11-09 13:00:40
7120,Gerrard St E / River St,REGULAR,43.663993,-79.358534,0.0,Gerrard St E / River St,11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7120-7286'],647-643-9843,500.0,1,0,10,0,1,1,1,1604944650,False,IN_SERVICE,1,0,,,2020-11-09 13:00:40
7121,Jarvis St / Dundas St E,REGULAR,43.657266,-79.374756,0.0,Jarvis St / Dundas St E,27,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-641-5582,500.0,20,0,6,1,1,1,1,1604944610,False,IN_SERVICE,20,0,,,2020-11-09 13:00:40
7122,Niagara St / Tecumseth St,REGULAR,43.641389,-79.404444,0.0,Niagara St / Tecumseth St,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-272-3286,500.0,13,1,1,0,1,1,1,1604944575,False,IN_SERVICE,13,0,,,2020-11-09 13:00:40
7123,424 Wellington St W - SMART,REGULAR,43.643834,-79.396649,0.0,424 Wellington St W,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7011-7123'],647-272-4047,500.0,11,0,4,0,1,1,1,1604944278,False,IN_SERVICE,11,0,,,2020-11-09 13:00:40
7124,Dundas St E / Broadview Ave,REGULAR,43.662365,-79.351104,0.0,Dundas St E / Broadview Ave,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-4283,500.0,11,0,8,0,1,1,1,1604944605,False,IN_SERVICE,11,0,,,2020-11-09 13:00:40
7126,Yonge St / Yorkville Ave,REGULAR,43.671944,-79.387778,0.0,Yonge St / Yorkville Ave,17,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-719-3941,500.0,5,1,11,0,1,1,1,1604944770,False,IN_SERVICE,5,0,,,2020-11-09 13:00:40
7127,Bay St / Davenport Rd,REGULAR,43.672829,-79.390592,0.0,Bay St / Davenport Rd,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7494-7127'],647-201-6479,500.0,4,0,11,0,1,1,1,1604944621,False,IN_SERVICE,4,0,,,2020-11-09 13:00:40
7128,Yonge St / Aylmer Ave,REGULAR,43.675492,-79.388858,0.0,Yonge St / Aylmer Ave,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-641-6641,500.0,13,0,2,0,1,1,1,1604944696,False,IN_SERVICE,13,0,,,2020-11-09 13:00:40
7129,Davenport Rd / Avenue Rd,REGULAR,43.674991,-79.396273,0.0,Davenport Rd / Avenue Rd,11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7129-7130'],437-992-7074,500.0,1,0,10,0,1,1,1,1604944790,False,IN_SERVICE,1,0,,,2020-11-09 13:00:40
7130,Davenport Rd / Bedford Rd,REGULAR,43.6743985,-79.3986601,0.0,Davenport Rd / Bedford Rd,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7129-7130'],647-641-6906,500.0,12,0,3,0,1,1,1,1604944683,False,IN_SERVICE,12,0,M6G1X2,,2020-11-09 13:00:40
7131,Taddle Creek Park,REGULAR,43.66986,-79.398443,0.0,Taddle Creek Park,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-309-1691,500.0,0,0,15,0,1,1,1,1604944757,False,IN_SERVICE,0,0,,,2020-11-09 13:00:40
7132,Kendal Ave / Spadina Rd,REGULAR,43.670318,-79.405181,0.0,Kendal Ave / Spadina Rd,9,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7132-7143'],647-641-7095,500.0,2,1,6,0,1,1,1,1604944780,False,IN_SERVICE,2,0,,,2020-11-09 13:00:40
7133,Summerhill Station,REGULAR,43.681944,-79.390556,0.0,Summerhill Station,11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7133-7134'],647-328-4512,500.0,9,1,1,0,1,1,1,1604944668,False,IN_SERVICE,9,0,,,2020-11-09 13:00:40
7134,Marlborough Ave / Yonge St,REGULAR,43.68,-79.391111,0.0,Marlborough Ave / Yonge St,23,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7133-7134'],647-641-6918,500.0,4,0,19,0,1,1,1,1604944823,False,IN_SERVICE,4,0,,,2020-11-09 13:00:40
7135,Hanna Ave / Liberty St,REGULAR,43.638333,-79.419722,0.0,Hanna Ave / Liberty St,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-280-9962,500.0,12,0,3,0,1,1,1,1604944838,False,IN_SERVICE,12,0,,,2020-11-09 13:00:40
7136,Queen St W / Close Ave,REGULAR,43.640634,-79.435841,0.0,Queen St W / Close Ave,23,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-624-8559,500.0,22,0,1,0,1,1,1,1604944590,False,IN_SERVICE,22,0,,,2020-11-09 13:00:40
7137,Davenport Rd / Bathurst St,REGULAR,43.676667,-79.416111,0.0,Davenport Rd / Bathurst St,31,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-641-6859,500.0,4,1,26,0,1,1,1,1604944831,False,IN_SERVICE,4,0,,,2020-11-09 13:00:40
7138,Davenport Rd / Christie St,REGULAR,43.675278,-79.423889,0.0,Davenport Rd / Christie St,31,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-2814,500.0,8,1,21,0,1,1,1,1604944737,False,IN_SERVICE,8,0,,,2020-11-09 13:00:40
7139,Glen Edyth Dr / Davenport Rd,REGULAR,43.677778,-79.405556,0.0,Glen Edyth Dr / Davenport Rd,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-643-9830,500.0,8,0,7,0,1,1,1,1604944578,False,IN_SERVICE,8,0,,,2020-11-09 13:00:40
7140,Macpherson Ave / Spadina Rd,REGULAR,43.675791,-79.40698,0.0,Macpherson Ave / Spadina Rd,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-2824,500.0,13,1,0,0,1,1,1,1604944677,False,IN_SERVICE,13,0,,,2020-11-09 13:00:40
7141,Bridgeman Ave / Kendal Ave - SMART,REGULAR,43.675556,-79.410278,0.0,Bridgeman Ave / Kendal Ave,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-640-7641,500.0,3,0,12,0,1,1,1,1604944832,False,IN_SERVICE,3,0,,,2020-11-09 13:00:40
7142,Bridgeman Ave / Bathurst St,REGULAR,43.674444,-79.414722,0.0,Bridgeman Ave / Bathurst St,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-4408,500.0,7,0,8,0,1,1,1,1604944664,False,IN_SERVICE,7,0,,,2020-11-09 13:00:40
7143,Kendal Ave / Bernard Ave,REGULAR,43.671513,-79.408317,0.0,Kendal Ave / Bernard Ave,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7132-7143'],647-643-9741,500.0,3,0,12,0,1,1,1,1604944676,False,IN_SERVICE,3,0,,,2020-11-09 13:00:40
7144,Palmerston Ave / Vermont Ave,REGULAR,43.671389,-79.416389,0.0,Palmerston Ave / Vermont Ave,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-284-2560,500.0,4,0,10,0,1,1,1,1604944828,False,IN_SERVICE,4,0,,,2020-11-09 13:00:40
7146,Christie St / Benson Ave (Wychwood Barns),REGULAR,43.68,-79.42500000000001,0.0,Christie St / Benson Ave (Wychwood Barns),18,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7435-7146'],647-643-9742,500.0,3,0,15,0,1,1,1,1604944817,False,IN_SERVICE,3,0,,,2020-11-09 13:00:40
7147,King St W / Fraser Ave,REGULAR,43.6394444,-79.42527777777778,0.0,King St W / Fraser Ave,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-3846,500.0,4,1,10,0,1,1,1,1604944738,False,IN_SERVICE,4,0,,,2020-11-09 13:00:40
7148,King St W / Joe Shuster Way,REGULAR,43.639444,-79.423611,0.0,King St W / Joe Shuster Way,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-285-4281,500.0,8,1,6,0,1,1,1,1604944585,False,IN_SERVICE,8,0,,,2020-11-09 13:00:40
7149,Yarmouth Rd / Christie St,REGULAR,43.67,-79.42083333333333,0.0,Yarmouth Rd / Christie St,11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7149-7151'],647-287-2061,500.0,6,1,4,0,1,1,1,1604944728,False,IN_SERVICE,6,0,,,2020-11-09 13:00:40
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),REGULAR,43.6555556,-79.43361111111112,0.0,Dufferin St / Sylvan Av (Dufferin Grove Park),19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-643-9812,500.0,14,1,4,0,1,1,1,1604944659,False,IN_SERVICE,14,0,,,2020-11-09 13:00:40
7151,Essex St / Christie St - SMART,REGULAR,43.6686111,-79.42027777777778,0.0,Essex St / Christie St,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7149-7151'],647-643-9745,500.0,10,0,9,0,1,1,1,1604944695,False,IN_SERVICE,10,0,,,2020-11-09 13:00:40
7152,Ossington Ave / Bloor St W,REGULAR,43.661705,-79.425734,0.0,Ossington Ave / Bloor St W,11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7152-7437'],647-286-9204,500.0,4,0,7,0,1,1,1,1604944620,False,IN_SERVICE,4,0,,,2020-11-09 13:00:40
7153,Bloor St W / Christie St,REGULAR,43.6638889,-79.41888888888889,0.0,Bloor St W / Christie St,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-643-9744,500.0,14,0,5,0,1,1,1,1604944707,False,IN_SERVICE,14,0,,,2020-11-09 13:00:40
7154,Bathurst Subway Station,REGULAR,43.6666667,-79.41166666666668,0.0,Bathurst Subway Station,23,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-289-4712,500.0,3,0,20,0,1,1,1,1604944620,False,IN_SERVICE,3,0,,,2020-11-09 13:00:40
7155,Bathurst St / Lennox St,REGULAR,43.663808,-79.410491,0.0,Bathurst St / Lennox St,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-643-9750,500.0,1,1,17,0,1,1,1,1604944666,False,IN_SERVICE,1,0,,,2020-11-09 13:00:40
7156,Salem Ave / Bloor St W,REGULAR,43.6608333,-79.43166666666667,0.0,Salem Ave / Bloor St W,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-289-9256,500.0,2,0,13,0,1,1,1,1604944614,False,IN_SERVICE,2,0,,,2020-11-09 13:00:40
7157,Dufferin St / Bloor St,REGULAR,43.66083333333333,-79.43583333333333,0.0,Dufferin St / Bloor St,22,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-309-0950,500.0,4,0,18,0,1,1,1,1604944616,False,IN_SERVICE,4,0,,,2020-11-09 13:00:40
7158,King St W / Stafford St,REGULAR,43.6422222,-79.41111111111111,0.0,King St W / Stafford St,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-300-9735,500.0,4,0,11,0,1,1,1,1604944577,False,IN_SERVICE,4,0,,,2020-11-09 13:00:40
7160,King St W / Tecumseth St,REGULAR,43.64333333333333,-79.40555555555557,0.0,King St W / Tecumseth St,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-302-3804,500.0,11,0,4,0,1,1,1,1604944632,False,IN_SERVICE,11,0,,,2020-11-09 13:00:40
7161,Beverley St / College St,REGULAR,43.6575,-79.39527777777778,0.0,Beverley St / College St,23,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-643-9768,500.0,15,0,8,0,1,1,1,1604944593,False,IN_SERVICE,15,0,,,2020-11-09 13:00:40
7162,Hayter St / Laplante Ave,REGULAR,43.6591666666667,-79.3855555555556,0.0,Hayter St / Laplante Ave,22,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-1302,500.0,20,0,2,0,1,1,1,1604944571,False,IN_SERVICE,20,0,,,2020-11-09 13:00:40
7163,Yonge St / Wood St,REGULAR,43.6622222,-79.3825,0.0,Yonge St / Wood St,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-643-9754,500.0,2,0,12,0,1,1,1,1604944645,False,IN_SERVICE,2,0,,,2020-11-09 13:00:40
7164,Gould St / Yonge St (Ryerson University),REGULAR,43.657424,-79.381019,0.0,Gould St / Yonge St (Ryerson University),23,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-292-0183,500.0,19,0,3,0,1,1,1,1604944703,False,IN_SERVICE,19,0,,,2020-11-09 13:00:40
7167,Queen St E / George St (Moss Park),REGULAR,43.6544444,-79.3711111111111,0.0,Queen St E / George St (Moss Park),17,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-643-9747,500.0,9,0,8,0,1,1,1,1604944772,False,IN_SERVICE,9,0,,,2020-11-09 13:00:40
7168,Queens Quay / Yonge St,REGULAR,43.641646,-79.375308,0.0,Queens Quay / Yonge St,31,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-643-9780,500.0,19,1,11,0,1,1,1,1604944717,False,IN_SERVICE,19,0,,,2020-11-09 13:00:40
7169,Front St W / Bay St (North Side),REGULAR,43.646162,-79.378912,0.0,Front St W / Bay St (North Side),11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7169-7283'],437-992-6547,500.0,5,0,6,0,1,1,1,1604944715,False,IN_SERVICE,5,0,,,2020-11-09 13:00:40
7170,Spadina Ave / Willcocks St,REGULAR,43.6616667,-79.40138888888889,0.0,Spadina Ave / Willcocks St,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7285-7170'],647-293-0441,500.0,15,0,0,0,1,1,1,1604944769,False,IN_SERVICE,15,0,,,2020-11-09 13:00:40
7171,Ontario Place Blvd / Lake Shore Blvd W (East),REGULAR,43.6322445,-79.4108105,0.0,Ontario Place Blvd / Lake Shore Blvd W (East),27,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-294-0390,500.0,2,0,25,0,1,1,1,1604944603,False,IN_SERVICE,2,0,,,2020-11-09 13:00:40
7172,Strachan Ave / Princes' Blvd,REGULAR,43.635,-79.4088888888889,0.0,Strachan Ave / Princes' Blvd,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-294-5248,500.0,8,1,10,0,1,1,1,1604944762,False,IN_SERVICE,8,0,,,2020-11-09 13:00:40
7173,Cariboo St / Rail Path,REGULAR,43.66666667,-79.45833333333334,0.0,Cariboo St / Rail Path,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-643-9769,500.0,4,1,14,0,1,1,1,1604944743,False,IN_SERVICE,4,0,,,2020-11-09 13:00:40
7174,Bloor St W / Dundas St W,REGULAR,43.6563889,-79.45166666666667,0.0,Bloor St W / Dundas St W,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-296-3378,500.0,13,1,1,0,1,1,1,1604944681,False,IN_SERVICE,13,0,,,2020-11-09 13:00:40
7175,HTO Park (Queens Quay W),REGULAR,43.63796,-79.387502,0.0,HTO Park (Queens Quay W),27,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-643-9853,500.0,20,0,7,0,1,1,1,1604944684,False,IN_SERVICE,20,0,,,2020-11-09 13:00:40
7176,Bathurst St / Fort York Blvd,REGULAR,43.639179,-79.399595,0.0,Bathurst St / Fort York Blvd,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-643-9795,500.0,12,0,7,0,1,1,1,1604944645,False,IN_SERVICE,12,0,,,2020-11-09 13:00:40
7177,East Liberty St / Pirandello St,REGULAR,43.6386111111111,-79.4147222222222,0.0,East Liberty St / Pirandello St,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-643-9861,500.0,11,0,8,0,1,1,1,1604944835,False,IN_SERVICE,11,0,,,2020-11-09 13:00:40
7178,Dundas St W / Edna Ave,REGULAR,43.657192,-79.452559,0.0,Dundas St W / Edna Ave,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-643-9783,500.0,7,0,8,0,1,1,1,1604944673,False,IN_SERVICE,7,0,,,2020-11-09 13:00:40
7179,Bloor GO / UP Station (West Toronto Railpath),REGULAR,43.6575,-79.4502777777778,0.0,Bloor GO / UP Station (West Toronto Railpath),19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-298-1648,500.0,4,0,15,0,1,1,1,1604944728,False,IN_SERVICE,4,0,,,2020-11-09 13:00:40
7180,Lansdowne Subway Station,REGULAR,43.6587734,-79.443054,0.0,Lansdowne Ave / Wade Ave,23,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-643-9759,500.0,13,0,10,0,1,1,1,1604944677,False,IN_SERVICE,13,0,,,2020-11-09 13:00:40
7181,Lansdowne Ave / Whytock Ave,REGULAR,43.6538888888889,-79.4413888888889,0.0,Lansdowne Ave / Whytock Ave,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-295-6052,500.0,7,0,8,0,1,1,1,1604944808,False,IN_SERVICE,7,0,,,2020-11-09 13:00:40
7182,Sterling Rd / Dundas St W,REGULAR,43.6508333333333,-79.4430555555556,0.0,Sterling Rd / Dundas St W,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-643-9791,500.0,11,2,6,0,1,1,1,1604944833,False,IN_SERVICE,11,0,,,2020-11-09 13:00:40
7183,St Clarens Ave / College St,REGULAR,43.651238,-79.43868,0.0,St Clarens Ave / College St,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-300-6130,500.0,6,1,8,0,1,1,1,1604944619,False,IN_SERVICE,6,0,,,2020-11-09 13:00:40
7184,Ossington Ave / College St,REGULAR,43.6544915,-79.422634,0.0,Ossington Ave / College St,11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7184-7205'],647-643-9789,500.0,3,1,7,0,1,1,1,1604944821,False,IN_SERVICE,3,0,,,2020-11-09 13:00:40
7188,Exhibition GO (Atlantic Ave),REGULAR,43.6366666666667,-79.4197222222222,0.0,Exhibition GO (Atlantic Ave),23,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-643-9764,500.0,12,0,11,0,1,1,1,1604944686,False,IN_SERVICE,12,0,,,2020-11-09 13:00:40
